year,dest_province,inflow,outflow,net_migration,dest_population,partners,inflow_per_1000,outflow_per_1000,net_per_1000,outflow_yoy_pct,inflow_yoy_pct,net_yoy_change,outflow_per_1000_yoy_pct,net_per_1000_change
2020,KÜTAHYA,15347,18688,-3341,576688,80,26.61231029603529,32.4057375912105,-5.793427295175207,-12.900820283370617,-27.649443711106926,-3097.0,-12.512815343624995,-5.372198030789969
2021,KÜTAHYA,21913,21052,861,578640,80,37.86983271118485,36.381860915249554,1.4879717959352967,12.649828767123283,42.78360591646575,4202.0,12.269812754138654,7.281399091110504
2022,KÜTAHYA,20014,21209,-1195,580701,80,34.465241148198466,36.523098806442555,-2.057857658244088,0.745772373171194,-8.666088623191715,-2056.0,0.3882096397487933,-3.5458294541793847
2023,KÜTAHYA,24281,28405,-4124,575674,80,42.17838568356396,49.34216240441639,-7.163776720852426,33.92899240888303,21.320075946837225,-2929.0,35.09851030414921,-5.105919062608338
2024,KÜTAHYA,18364,20502,-2138,571078,80,32.15672815272169,35.900524972070365,-3.7437968193486704,-27.822566449568743,-24.36884807050781,1986.0,-27.24168698196925,3.4199799015037557
2008,KİLİS,4998,4611,387,120991,80,41.308857683629356,38.11027266490896,3.1985850187204004,,,,,
2009,KİLİS,4662,5677,-1015,122104,80,38.18056738517984,46.493153377448735,-8.312585992268886,23.11862936456299,-6.72268907563025,-1402.0,21.99638083476252,-11.511171010989287
2010,KİLİS,4813,5572,-759,123135,80,39.08718073658992,45.251147114955124,-6.163966378365209,-1.8495684340320562,3.238953238953246,256.0,-2.671374540699667,2.1486196139036773
2011,KİLİS,4692,6420,-1728,124452,80,37.701282422138654,51.586153697811206,-13.884871275672548,15.218951902368993,-2.514024516933311,-969.0,13.999659647881968,-7.7209048973073395
2012,KİLİS,4315,6075,-1760,124320,80,34.70881595881596,48.865830115830114,-14.157014157014158,-5.373831775700932,-8.034953111679455,-32.0,-5.273359975462788,-0.27214288134161
2013,KİLİS,6566,6161,405,128586,80,51.06310173735865,47.91345869690324,3.149643040455415,1.4156378600822972,52.16685979142526,2165.0,-1.948951683966893,17.306657197469573
2014,KİLİS,5759,7451,-1692,128781,80,44.71932971478712,57.85791382269124,-13.138584107904116,20.938159389709465,-12.290587876941817,-2097.0,20.755035007378275,-16.288227148359532
2015,KİLİS,6776,6593,183,130655,80,51.86177337262256,50.46113811182121,1.400635260801347,-11.515232854650382,17.659315853446778,1875.0,-12.784380255288596,14.539219368705464
2016,KİLİS,5740,8043,-2303,130825,80,43.875406076820184,61.47907510032486,-17.603669023504683,21.99302290307903,-15.289256198347111,-2486.0,21.83449957884036,-19.00430428430603
2017,KİLİS,6675,6526,149,136319,80,48.966028213235134,47.87300376323183,1.093024450003301,-18.86112147208753,16.289198606271782,2452.0,-22.13122320869323,18.696693473507985
2018,KİLİS,8861,6929,1932,142541,80,62.16457019383897,48.61057520292407,13.553994990914894,6.175298804780871,32.74906367041199,1783.0,1.5406834368281608,12.460970540911593
2019,KİLİS,6515,8843,-2328,142490,80,45.72250684258544,62.06049547336656,-16.33798863078111,27.623033626785976,-26.475567091750364,-4260.0,27.668712444351897,-29.891983621696003
2020,KİLİS,5035,6432,-1397,142792,80,35.261079052047734,45.044540310381535,-9.783461258333801,-27.264502996720573,-22.7168073676132,931.0,-27.41833598522827,6.554527372447307
2021,KİLİS,7474,7262,212,145826,80,51.25286300111091,49.79907561065928,1.453787390451634,12.9042288557214,48.440913604766635,1609.0,10.555186638638991,11.237248648785435
2022,KİLİS,8008,7629,379,147919,80,54.137737545548575,51.57552444243133,2.5622131031172466,5.053704213715227,7.144768530907153,167.0,3.5672325439547015,1.1084257126656125
2023,KİLİS,12750,7604,5146,155179,80,82.16317929616766,49.001475715141865,33.16170358102578,-0.3276969458644641,59.21578421578422,4767.0,-4.990833840502429,30.599490477908535
2024,KİLİS,7503,8041,-538,156739,80,47.869387963429645,51.30184574356095,-3.432457780131301,5.74697527617043,-41.15294117647059,-5684.0,4.69449132877493,-36.594161361157084
2008,MALATYA,25500,27830,-2330,733789,80,34.75113418162442,37.92643389312186,-3.1752997114974466,,,,,
2009,MALATYA,25806,28208,-2402,736884,80,35.02043740941586,38.280109216647396,-3.259671807231532,1.3582464965864238,1.200000000000001,-72.0,0.9325298669582427,-0.08437209573408522
2010,MALATYA,25320,30931,-5611,740643,80,34.18651091011459,41.76236054347371,-7.575849633359122,9.653289846851965,-1.8832829574517596,-3209.0,9.096764345990781,-4.316177826127591
2011,MALATYA,32925,29515,3410,757930,80,43.440687134695814,38.94159091208951,4.499096222606309,-4.577931525007273,30.035545023696674,9021.0,-6.754334751858293,12.074945855965431
2012,MALATYA,24270,28545,-4275,762366,80,31.835102824627544,37.442645658384556,-5.607542833757014,-3.2864645095714073,-26.287015945330296,-7685.0,-3.8492142169764376,-10.106639056363324
2013,MALATYA,25876,33194,-7318,762538,80,33.93404656554821,43.530945343051755,-9.596898777503547,16.286565072692238,6.617222908941089,-3043.0,16.26033518094585,-3.989355943746533
2014,MALATYA,29285,31476,-2191,769544,80,38.05500400237023,40.90214464669986,-2.8471406443296288,-5.17563415075013,13.174370072654206,5127.0,-6.038923978414113,6.749758133173918
2015,MALATYA,26925,31368,-4443,772904,80,34.83615041454049,40.584600416093075,-5.748450001552586,-0.3431185665268788,-8.058733139832675,-2252.0,-0.7763510528595363,-2.901309357222957
2016,MALATYA,27777,27613,164,781305,80,35.552057135177684,35.34215191250536,0.20990522267232387,-11.970798265748538,3.1643454038997154,4607.0,-12.917334284037752,5.95835522422491
2017,MALATYA,27523,28222,-699,786676,80,34.98644931331323,35.87499809324296,-0.8885487799297296,2.2054829247093677,-0.914425603916913,-863.0,1.507678938330459,-1.0984540026020535
2018,MALATYA,36901,35234,1667,797036,80,46.29778328707863,44.20628428326951,2.091499003809113,24.845864928070306,34.07332049558551,2366.0,23.22309862811045,2.9800477837388426
2019,MALATYA,29880,33272,-3392,800165,80,37.342298151006354,41.58142383133479,-4.239125680328432,-5.568484986092981,-19.026584645402565,-5059.0,-5.937754087438963,-6.330624684137545
2020,MALATYA,24198,23329,869,806156,80,30.016522856618323,28.93856772138395,1.0779551352343715,-29.883986535224814,-19.01606425702811,4261.0,-30.405058184716317,5.317080815562804
2021,MALATYA,28521,31737,-3216,808692,80,35.26806250092742,39.244854654182305,-3.976792153254886,36.04097903896437,17.865112819241258,-4085.0,35.6143643045008,-5.054747288489258
2022,MALATYA,28684,30104,-1420,812580,80,35.299908932043614,37.04742917620419,-1.747520244160575,-5.1454138702460845,0.5715087128782326,1796.0,-5.599270266997758,2.229271909094311
2023,MALATYA,34414,102621,-68207,742725,80,46.33478070618331,138.16823184893468,-91.83345114275134,240.8882540526176,19.976293403988276,-66787.0,272.9495809055519,-90.08593089859077
2024,MALATYA,36932,31790,5142,750491,80,49.210450225252536,42.35893568343924,6.851514541813293,-69.02193508151353,7.316789678619173,73349.0,-69.34249275929642,98.68496568456463
2008,MANİSA,38301,35458,2843,1316750,80,29.087526105942665,26.928422251756217,2.159103854186444,,,,,
2009,MANİSA,28781,34262,-5481,1331957,80,21.608054914685685,25.723052621068096,-4.114997706382413,-3.3730046815951265,-24.855747891699952,-8324.0,-4.476198491760908,-6.274101560568857
2010,MANİSA,32094,35497,-3403,1379484,80,23.265220908687596,25.732085330456897,-2.466864421769299,3.6045764987449713,11.511066328480602,2078.0,0.03511523115806714,1.6481332846131136
2011,MANİSA,33312,36021,-2709,1340074,80,24.858328719160287,26.879858873465196,-2.0215301543049113,1.4761810857255586,3.7951018882034004,694.0,4.4604762041954515,0.44533426746438787
2012,MANİSA,32211,34054,-1843,1346162,80,23.92802649309667,25.29710391468486,-1.3690774215881893,-5.460703478526419,-3.3051152737752165,866.0,-5.8882562078581895,0.652452732716722
2013,MANİSA,36257,36989,-732,1359463,80,26.670089586844217,27.208537488699584,-0.538447901855365,8.618664474070602,12.560926391605353,1111.0,7.555938341642121,0.8306295197328244
2014,MANİSA,35570,38432,-2862,1367905,80,26.003267770788177,28.09551832912373,-2.092250558335557,3.90115980426613,-1.8948065201202513,-2130.0,3.25993574918364,-1.553802656480192
2015,MANİSA,39558,36736,2822,1380366,80,28.657616892911008,26.61323156322309,2.0443853296879233,-4.412989175686932,11.211695248805164,5684.0,-5.275883322515917,4.136635888023481
2016,MANİSA,39999,35685,4314,1396945,80,28.633196009864385,25.545028616015664,3.0881673938487197,-2.8609538327526107,1.1148187471560655,1492.0,-4.013803978181962,1.0437820641607964
2017,MANİSA,40257,36021,4236,1413041,80,28.489619197178286,25.49182932413143,2.9977898730468544,0.9415720891130741,0.6450161254031306,-78.0,-0.20825692812448393,-0.09037752080186534
2018,MANİSA,41189,39056,2133,1429643,80,28.81068910210451,27.318708236951462,1.4919808651530488,8.42564059853974,2.315125319820166,-2103.0,7.166527319758287,-1.5058090078938056
2019,MANİSA,40857,37164,3693,1440611,80,28.360882986455053,25.79738735855828,2.563495627896774,-4.84432609586235,-0.8060404476923466,1560.0,-5.5687877523265765,1.0715147627437254
2020,MANİSA,37003,29833,7170,1450616,80,25.50847364154263,20.5657458624474,4.942727779095226,-19.726079001183937,-9.43290011503537,3477.0,-20.279733848223515,2.379232151198452
2021,MANİSA,43325,40605,2720,1456626,80,29.743393293817356,27.87606427456327,1.8673290192540846,36.107666007441416,17.085101208010165,-4450.0,35.546089410082374,-3.075398759841142
2022,MANİSA,43466,37527,5939,1468279,80,29.6033655728918,25.558493991945674,4.044871580946128,-7.580347247875874,0.3254472013848764,3219.0,-8.313836055875235,2.177542561692044
2023,MANİSA,46467,42259,4208,1475716,80,31.48776593870365,28.63626876716116,2.851497171542492,12.60958776347696,6.904246997653329,-1731.0,12.04208188551874,-1.1933744094036363
2024,MANİSA,37649,37328,321,1475353,80,25.51863859022214,25.301063542081113,0.21757504814102116,-11.668520315199126,-18.976908343555642,-3887.0,-11.646786989598013,-2.633922123401471
2008,MARDİN,27606,41432,-13826,750697,80,36.77382485876459,55.19137548171899,-18.4175506229544,,,,,
2009,MARDİN,18296,40308,-22012,737852,80,24.796300613131088,54.62884155630127,-29.832540943170176,-2.71287893415717,-33.72455263348547,-8186.0,-1.0192424459579796,-11.414990320215775
2010,MARDİN,25478,30495,-5017,744606,80,34.21675355825766,40.95454508827488,-6.737791530017217,-24.345043167609404,39.254481853957145,16995.0,-25.031276663506517,23.09474941315296
2011,MARDİN,25447,31302,-5855,764033,80,33.30615300648009,40.969434566308,-7.663281559827913,2.6463354648303072,-0.12167360075359124,-838.0,0.03635610651036014,-0.9254900298106961
2012,MARDİN,21676,30299,-8623,773026,80,28.040454008015253,39.195318139364005,-11.154864131348752,-3.2042680978851212,-14.819035642708378,-2768.0,-4.330341499032975,-3.491582571520839
2013,MARDİN,22596,29525,-6929,779738,80,28.978964729178262,37.865282954017886,-8.886318224839625,-2.554539753787255,4.244325521313885,1694.0,-3.3933521871592154,2.268545906509127
2014,MARDİN,22207,30796,-8589,788996,80,28.14589681063022,39.03188355834504,-10.885986747714817,4.304826418289576,-1.721543636041778,-1660.0,3.080924037313615,-1.9996685228751918
2015,MARDİN,24255,34592,-10337,796591,80,30.448498664935958,43.42504497289073,-12.976546307954774,12.326276139758408,9.22231728734182,-1748.0,11.255314922168115,-2.0905595602399565
2016,MARDİN,21439,38823,-17384,796237,80,26.925400351905274,48.75809589355933,-21.832695541654054,12.231151711378363,-11.609977324263044,-7047.0,12.281048698966002,-8.85614923369928
2017,MARDİN,28303,30782,-2479,809719,80,34.954101361089464,38.015657283576154,-3.06155592248669,-20.71194910233625,32.01641867624423,14905.0,-22.032112643271184,18.771139619167364
2018,MARDİN,30216,31738,-1522,829195,80,36.44016184371589,38.2756770120418,-1.8355151683259063,3.1057111298810947,6.759000812634697,957.0,0.6839806202113996,1.2260407541607836
2019,MARDİN,27395,32544,-5149,838778,80,32.66060864734173,38.79930088771999,-6.138692240378265,2.539542504253567,-9.336113317447714,-3627.0,1.3680329560557647,-4.3031770720523586
2020,MARDİN,25373,24744,629,854716,80,29.685883966136117,28.949967006584643,0.7359169595514767,-23.96755162241888,-7.380908924986307,5778.0,-25.385338539057713,6.874609199929742
2021,MARDİN,28641,35957,-7316,862757,80,33.197064758674806,41.67685686699731,-8.479792108322505,45.316036210798586,12.879832893232956,-7945.0,43.9616731083595,-9.21570906787398
2022,MARDİN,28747,36382,-7635,870374,80,33.02833034994152,41.80042142802979,-8.77209107808827,1.1819673498901562,0.3700988093991109,-319.0,0.29648243730762136,-0.2922989697657652
2023,MARDİN,37903,33904,3999,888874,80,42.64158924661988,38.14263888920139,4.498950357418487,-6.811060414490678,31.850280029220436,11634.0,-8.750587706696244,13.271041435506756
2024,MARDİN,26712,31788,-5076,895911,80,29.815461580447163,35.48120293198767,-5.6657413515404995,-6.241151486550256,-29.5253673851674,-9075.0,-6.977587379165861,-10.164691708958987
2008,MERSİN,46776,50110,-3334,1602908,80,29.18196178445675,31.26193143960851,-2.0799696551517615,,,,,
2009,MERSİN,48377,49209,-832,1640888,80,29.482207195128492,29.989249723320544,-0.5070425281920521,-1.7980443025344295,3.4226953993500953,2502.0,-4.071027149255057,1.5729271269597094
2010,MERSİN,50430,51739,-1309,1647899,80,30.60260367898761,31.396948478031725,-0.7943447990441161,5.141335934483537,4.243752196291628,-477.0,4.6940112463584205,-0.28730227085206406
2011,MERSİN,51328,54630,-3302,1667939,80,30.773307656934698,32.75299636257681,-1.9796887056421126,5.587661145364242,1.7806860995439155,-1993.0,4.319043570409087,-1.1853439065979965
2012,MERSİN,46721,53523,-6802,1682848,80,27.763054060735133,31.805011504306986,-4.0419574435718495,-2.0263591433278383,-8.9756078553616,-3500.0,-2.8943454448429606,-2.062268737929737
2013,MERSİN,51468,55482,-4014,1705774,80,30.17281304557345,32.52599699608506,-2.353183950511615,3.660108738299428,10.160313349457418,2788.0,2.2668927243759684,1.6887734930602343
2014,MERSİN,55598,54843,755,1727255,80,32.188646146631505,31.751536397347234,0.437109749284269,-1.1517248837460747,8.024403512862355,4769.0,-2.3810510676461227,2.790293699795884
2015,MERSİN,56171,58404,-2233,1745221,80,32.185608584815334,33.465102700460285,-1.2794941156449529,6.493080247251237,1.0306126119644654,-2988.0,5.3967980688210515,-1.716603864929222
2016,MERSİN,54962,52763,2199,1773852,80,30.984546625084842,29.74487161273883,1.2396750123460132,-9.658585028422706,-2.15235619803813,4432.0,-11.116747858270537,2.519169127990966
2017,MERSİN,54492,55393,-901,1793931,80,30.375750237885402,30.87799920955711,-0.5022489716717087,4.984553569736372,-0.8551362759724901,-3100.0,3.8094889484511896,-1.7419239840177219
2018,MERSİN,55779,61917,-6138,1814468,80,30.741242061033866,34.12405178818254,-3.3828097271486737,11.777661437365738,2.361814578286725,-5237.0,10.512509429758454,-2.880560755476965
2019,MERSİN,55429,54452,977,1840425,80,30.117500033959548,29.58664438920358,0.5308556447559667,-12.05646268391557,-0.6274762903601738,7115.0,-13.296801409000036,3.9136653719046404
2020,MERSİN,53325,40242,13083,1868757,80,28.53501016986157,21.534099939157418,7.000910230704153,-26.09637846176449,-3.795846939327785,12106.0,-27.216822374708382,6.470054585948186
2021,MERSİN,57213,57930,-717,1891145,80,30.25310063480061,30.632236026322676,-0.3791353915220673,43.954077829133745,7.291139240506328,-13800.0,42.24990184345383,-7.38004562222622
2022,MERSİN,60984,57001,3983,1916432,80,31.821635205423416,29.743293787621997,2.0783414178014143,-1.6036595891593342,6.591159351895559,4700.0,-2.901982858635588,2.457476809323482
2023,MERSİN,80493,67409,13084,1938389,80,41.525720585496515,34.775785458955866,6.749935126540648,18.259328783705552,31.990358126721773,9101.0,16.919752423076282,4.671593708739234
2024,MERSİN,60574,54703,5871,1954279,80,30.995574326900098,27.991397338865124,3.0041769880349736,-18.849115103324475,-24.746251226814753,-7213.0,-19.508942876640468,-3.7457581385056744
2008,MUĞLA,35907,24959,10948,791424,80,45.37011766132945,31.536824761442663,13.833292899886787,,,,,
2009,MUĞLA,28390,26613,1777,802381,80,35.38219374586387,33.16753512358842,2.2146586222754525,6.626868063624336,-20.934636700364827,-9171.0,5.170813404586894,-11.618634277611335
2010,MUĞLA,35129,28850,6279,817503,80,42.97109613053408,35.29039037165613,7.680705758877949,8.405666403637312,23.737231419513915,4502.0,6.400400995001743,5.466047136602496
2011,MUĞLA,35409,29604,5805,838324,80,42.23784598794738,35.313315615442235,6.924530372505141,2.61351819757365,0.7970622562555096,-474.0,0.06496171774998949,-0.7561753863728073
2012,MUĞLA,33213,28301,4912,851145,80,39.02155331935217,33.25050373320645,5.771049586145722,-4.401432238886638,-6.201813098364828,-893.0,-5.84145625038317,-1.1534807863594194
2013,MUĞLA,35246,30687,4559,866665,80,40.66853974719182,35.40814501566349,5.26039473152833,8.430797498321606,6.121097160750311,-353.0,6.489048405911091,-0.5106548546173917
2014,MUĞLA,48219,29671,18548,894509,80,53.905550419280296,33.17015256414413,20.73539785513617,-3.310848241926545,36.80701356182261,13989.0,-6.320558308065394,15.475003123607841
